dt,ICE,ROP,MA,V,SPGI,TYL,MSCI,MCO,MKTX,TW,ADSK,6861.T,DHR,CSGP,ISRG,WDAY,VACNY,NOW,CDNS,TSM,ASML,FICO,FOUR,SNPS,MRVI
2023-03-20,94.990555,425.282532,344.243652,214.115723,327.903198,327.100006,528.645508,285.529205,374.243378,74.335381,200.419998,59449.386719,214.07019,66.760002,240.5,190.639999,30.237701,435.149994,207.070007,86.886307,631.356567,682.549988,66.940002,375.589996,14.24
2023-03-22,94.370476,421.73999,345.928711,215.970764,329.01059,320.709991,531.41333,284.93158,365.404938,73.384399,198.380005,61926.039063,215.390594,65.989998,240.809998,184.289993,31.972342,433.51001,204.0,89.375938,625.534607,678.700012,68.599998,371.350006,13.61
2023-03-23,93.527527,418.266327,349.220184,218.473602,325.609924,322.549988,531.199646,284.480865,370.971283,73.305153,201.139999,60919.585938,215.9328,65.849998,244.470001,188.039993,32.740131,440.470001,207.0,91.276947,648.773621,680.849976,68.629997,379.399994,13.74
2023-03-24,94.457672,422.733887,346.52002,216.952255,327.834564,329.480011,527.450989,286.792969,373.662506,73.770737,200.220001,61442.546875,217.01712,67.139999,256.420013,190.429993,32.342018,432.899994,204.479996,89.539993,632.528809,690.940002,66.970001,376.559998,13.67
2023-03-27,95.000252,423.393188,349.466583,217.708023,329.039948,332.25,524.78009,287.233917,368.918945,73.285332,198.75,61205.734375,216.842209,67.879997,252.570007,188.149994,32.522121,431.309998,205.270004,87.484604,629.129395,688.630005,67.139999,373.920013,13.77
2023-03-28,96.017593,425.105408,349.180786,216.255402,327.452332,330.98999,527.256653,288.027405,370.322662,74.72171,197.270004,61659.621094,215.862839,67.400002,249.490005,189.679993,32.597946,429.079987,203.279999,87.629341,624.890015,679.52002,69.0,369.869995,13.7
2023-03-29,98.507645,427.408051,354.305267,219.170471,331.372467,341.049988,535.055237,293.474701,372.239471,77.356743,199.160004,62478.59375,216.413727,68.209999,250.759995,198.25,32.512638,438.440002,206.0,89.511055,643.850281,698.130005,71.050003,375.040009,13.64
2023-03-30,99.534683,430.025604,354.039154,218.247879,334.449677,344.100006,532.908997,294.836517,375.472778,78.278008,201.610001,62439.121094,218.681091,68.150002,251.300003,200.050003,33.27095,439.630005,207.009995,89.231194,661.003418,696.400024,72.910004,375.940002,13.5
2023-03-31,101.046173,433.656708,358.128815,221.290527,337.8797,354.640015,543.562805,299.813446,378.793182,78.278008,208.160004,63593.578125,220.642029,68.849998,255.470001,206.539993,34.455811,464.720001,210.089996,89.761932,664.940063,702.690002,75.800003,386.25,14.01
2023-04-03,102.141014,433.755127,361.144318,224.765045,339.349701,354.01001,541.309814,298.128357,376.731293,77.68364,207.580002,62833.8125,218.934982,68.769997,253.529999,204.369995,34.408417,464.48999,211.389999,89.588242,658.375732,689.840027,74.900002,388.940002,13.56
2023-04-04,102.74173,430.035492,358.611725,223.44986,339.48703,359.220001,534.521179,297.775665,379.761261,78.595001,203.320007,62518.0625,217.963226,68.019997,254.710007,202.600006,33.820728,476.049988,211.509995,88.941696,653.188782,689.289978,73.010002,384.929993,13.56
2023-04-05,102.91613,431.092957,359.065796,223.950409,337.713165,347.720001,522.857239,296.707733,326.953522,72.611732,197.550003,61195.867188,216.842682,67.75,257.98999,197.869995,33.820728,467.329987,207.559998,87.040703,648.519592,676.619995,71.400002,378.359985,13.52
2023-04-06,104.88298,429.417511,356.775818,221.810745,334.047821,352.799988,518.273193,292.563538,332.326233,73.770737,197.339996,58669.886719,216.19487,68.360001,256.899994,196.809998,33.820728,473.130005,208.520004,87.079308,641.896667,672.419983,70.919998,375.920013,13.68
2023-04-10,103.071152,429.949677,355.463165,222.242599,332.058441,351.950012,513.213379,289.663666,324.978699,71.125801,198.139999,59025.097656,218.453491,68.82,258.940002,196.940002,31.792244,472.640015,213.610001,85.902031,646.311829,679.570007,72.160004,379.98999,13.94
2023-04-11,102.828926,432.384094,359.401306,224.225235,335.076904,357.480011,514.407959,293.249359,327.563354,70.12529,197.779999,59163.242188,218.751114,68.800003,262.769989,195.979996,32.825443,469.820007,213.889999,86.114326,644.485229,678.960022,73.82,379.399994,13.71
2023-04-12,103.759064,436.099762,357.081818,223.597061,335.939331,359.01001,515.534485,292.132446,326.808289,70.055946,193.160004,59449.386719,218.82991,68.589996,261.769989,191.740005,32.825443,471.429993,212.179993,83.827339,639.493591,684.429993,71.220001,376.519989,13.75
2023-04-13,104.166023,436.129303,364.849609,228.38681,340.917755,363.459991,526.975098,297.736481,329.625336,69.332787,196.309998,60929.453125,222.716827,69.769997,266.559998,194.850006,32.815964,483.5,217.009995,84.001045,649.994568,698.780029,73.029999,381.559998,14.04
2023-04-14,104.166023,433.566803,367.593536,229.69223,340.90799,364.369995,524.469421,296.188538,325.269043,69.93708,194.660004,61186.003906,220.31813,69.220001,267.019989,194.039993,32.616909,463.029999,214.550003,84.145775,650.766235,698.059998,70.230003,381.679993,14.11
2023-04-17,104.631081,436.533417,367.919281,229.162231,342.035004,362.600006,522.080322,297.207397,329.325256,71.086174,197.089996,61334.007813,223.889877,69.690002,268.890015,195.619995,31.972342,470.549988,213.160004,84.908096,624.235413,696.469971,69.150002,380.190002,14.14
2023-04-18,104.146629,435.350677,367.484985,229.279999,345.131866,375.0,528.771667,299.137421,326.082245,71.819229,197.449997,61560.953125,224.231262,69.860001,269.279999,193.539993,31.972342,475.98999,213.770004,85.052856,628.426025,697.369995,68.540001,380.429993,14.19
2023-04-19,104.970192,436.671326,367.95871,228.269043,344.994659,377.970001,529.76239,296.991882,325.085144,73.166473,196.559998,60672.910156,223.023178,69.690002,298.570007,192.029999,29.991251,475.589996,213.669998,84.174744,609.153137,695.309998,62.59,378.769989,14.11
2023-04-20,104.408218,436.7995,370.130157,230.261505,345.857056,375.059998,530.830627,296.590118,322.074432,72.215477,194.639999,61699.089844,217.402985,69.010002,297.410004,191.050003,29.991251,467.690002,213.729996,86.162582,618.892151,703.440002,65.760002,377.559998,14.1
2023-04-21,104.979874,438.987457,370.367004,229.721664,344.690857,373.390015,528.907654,297.43277,316.566223,71.63102,194.089996,61511.613281,221.316116,70.0,300.220001,190.990005,32.51738,473.309998,213.0,82.379883,619.77124,719.22998,65.529999,377.26001,14.46
2023-04-24,104.572945,441.303589,369.863647,228.455521,340.711945,372.029999,528.917419,296.51181,309.944672,70.660217,195.839996,61501.75,222.664276,70.260002,300.459991,189.089996,32.446285,473.0,212.979996,81.675446,612.845642,713.559998,65.650002,375.670013,14.37
2023-04-25,103.032402,431.053497,363.744202,225.344147,338.310974,364.01001,457.574127,300.234741,305.675537,69.689415,190.210007,62014.839844,203.089737,68.5,294.970001,182.880005,31.109762,442.279999,203.899994,79.407768,591.726501,709.52002,63.490002,364.529999,13.35
2023-04-26,101.356224,424.834473,361.997223,223.930771,333.273682,367.079987,445.016724,298.735779,300.622253,69.085144,189.899994,60791.3125,203.509964,71.919998,294.959991,187.160004,31.005493,454.029999,203.610001,79.369156,594.988953,714.359985,62.66,365.100006,13.22
2023-04-27,104.078819,446.448303,368.817444,224.774857,348.473663,386.200012,450.911804,305.08432,303.158478,68.698807,190.110001,61215.601563,202.590775,77.169998,295.920013,187.130005,32.51738,454.339996,207.860001,80.739426,614.662537,734.679993,66.0,368.390015,13.42
2023-04-28,105.541832,448.222321,375.094849,228.426071,355.333801,379.029999,468.548492,306.76947,308.202087,69.748856,194.789993,60288.097656,207.396866,76.949997,301.220001,186.139999,32.142963,459.420013,209.449997,81.347351,622.105957,727.950012,67.769997,371.320007,13.79
2023-05-01,105.241493,452.016846,374.927032,228.210144,355.402435,381.820007,469.111847,306.926239,307.156647,71.205048,196.470001,62004.972656,211.616409,76.110001,303.019989,186.339996,33.090851,450.410004,210.649994,81.038559,622.299988,745.98999,68.400002,371.619995,13.63
2023-05-02,103.778435,454.076752,371.14679,222.78244,348.904907,379.160004,454.990723,299.568481,308.879791,69.946968,192.419998,62567.394531,212.544357,74.75,301.220001,183.130005,32.973309,443.679993,208.970001,80.054283,621.173218,739.710022,65.910004,368.829987,13.17
2023-05-08,103.885025,451.642365,380.503662,227.935333,348.081665,387.279999,459.254272,299.735077,289.92511,71.749901,191.990005,62853.542969,209.436615,74.300003,303.089996,179.600006,33.574276,438.98999,205.559998,82.543922,641.688049,736.409973,61.669998,371.73999,13.9
2023-05-09,102.906448,450.952423,377.967072,228.946274,348.169861,387.839996,459.244568,299.72525,290.895477,71.432892,192.729996,63711.980469,205.864853,74.0,301.549988,178.429993,33.574276,441.390015,204.029999,82.080727,629.99054,737.23999,60.380001,366.950012,12.09
2023-05-10,105.115517,452.677185,377.572235,226.993103,354.941803,394.01001,462.352386,304.280914,292.263763,71.660728,196.320007,63258.09375,204.350372,75.449997,302.589996,179.399994,33.923096,454.140015,204.190002,81.926338,643.794373,757.900024,60.529999,370.119995,12.12
2023-05-11,104.844238,451.849335,378.411224,227.179947,353.089569,388.619995,458.173889,302.684052,291.361267,71.759796,193.100006,62952.214844,202.056747,74.970001,303.470001,178.320007,33.650108,452.570007,201.460007,80.507828,636.985596,749.289978,61.869999,367.959991,13.69
2023-05-12,105.21241,455.052429,376.960297,227.543808,352.158569,390.679993,457.423889,303.428619,290.37149,72.116417,194.449997,64649.355469,199.019028,75.370003,305.269989,182.759995,33.81599,455.200012,201.160004,80.507828,634.359985,743.830017,61.549999,368.839996,14.83
2023-05-15,106.442909,455.220001,378.431,228.950089,354.255859,393.730011,451.511658,304.770813,284.879028,72.869286,196.910004,65340.054688,198.668884,75.980003,308.049988,185.460007,32.75909,463.140015,202.309998,82.659729,642.373779,756.140015,64.360001,373.279999,15.0
2023-05-16,105.609657,453.199463,375.302094,226.648895,351.482269,386.869995,445.102661,301.194885,282.831482,71.928207,193.25,66336.632813,196.961777,75.870003,306.609985,185.309998,33.811245,468.23999,202.460007,82.872009,638.8078,754.130005,63.619999,375.140015,13.39
2023-05-17,105.222092,447.877441,381.974335,228.792755,353.726624,395.130005,449.281128,303.203308,281.084778,70.561157,198.460007,66287.304688,197.189407,76.0,308.220001,188.220001,34.275715,492.920013,204.149994,87.696892,656.883057,749.210022,64.82,377.079987,12.82
2023-05-18,105.173653,451.89856,386.929077,229.72699,356.529388,399.769989,459.975769,308.546204,279.503052,69.709236,204.839996,67629.226563,198.222397,78.029999,312.230011,195.75,33.782814,510.170013,216.839996,89.404892,681.796631,765.940002,65.459999,409.709991,12.75
2023-05-19,104.669823,451.119965,380.562866,229.441803,358.117096,394.040009,457.628387,309.410492,276.164856,69.233749,200.889999,68339.664063,199.885696,78.5,313.609985,195.710007,35.945538,510.299988,216.710007,89.337349,679.905823,755.789978,65.230003,408.5,13.38
2023-05-22,105.784065,450.68634,379.536377,227.445465,364.908569,397.970001,460.141357,315.647278,278.115356,70.8088,203.490005,68941.554688,202.468246,79.849998,313.619995,196.410004,36.33226,511.390015,211.630005,88.507477,684.451599,776.72998,67.529999,401.679993,13.6
2023-05-23,104.53418,443.491577,368.896423,220.856567,354.951599,390.109985,448.141541,307.21048,270.245453,69.709236,196.639999,68280.460938,201.35643,78.5,301.440002,192.869995,35.191437,500.140015,205.759995,87.272301,667.610718,760.210022,66.919998,393.089996,13.64
2023-05-24,103.264946,435.518219,363.714569,218.56517,349.08136,385.089996,445.30719,303.517548,267.974792,69.144577,196.75,67500.953125,199.342957,78.660004,302.480011,196.190002,34.016781,502.549988,203.669998,86.973152,653.248352,765.210022,64.980003,395.390015,13.4
2023-05-25,101.840652,442.959381,365.234619,219.676437,352.04837,387.279999,454.38501,304.146149,266.509521,67.83699,197.559998,68132.453125,201.741653,77.519997,303.769989,196.410004,38.362534,531.780029,224.490005,97.414177,694.091675,772.130005,63.860001,434.200012,13.22
2023-05-26,101.889114,443.471863,369.508362,221.279419,354.465363,393.600006,463.462708,307.416748,271.012054,68.381821,198.899994,68023.921875,203.282379,78.489998,306.899994,216.070007,39.121468,537.460022,228.330002,99.595024,720.984192,791.619995,64.699997,444.730011,13.05
2023-05-30,101.152756,445.216309,362.72757,217.965302,357.953186,397.25,459.157593,307.947113,270.66272,68.153984,195.039993,68260.726563,198.878967,78.650002,307.070007,209.080002,39.007385,549.119995,234.75,98.408104,713.470093,790.409973,63.459999,464.829987,12.29
2023-05-31,102.654518,447.670502,360.279724,217.365387,360.998993,396.959991,458.300476,311.22757,264.345459,66.408226,199.389999,66899.0625,201.01503,79.400002,307.839996,211.990005,38.27552,544.780029,230.910004,95.136833,708.248169,787.669983,62.720001,454.959991,12.84
2023-06-01,103.06147,446.270905,366.06366,222.74472,362.531677,398.980011,454.833008,317.896454,269.119812,67.449715,203.300003,67520.695313,203.702606,79.730003,310.540009,215.309998,39.32933,542.960022,232.389999,95.378082,712.010254,793.23999,64.019997,454.549988,13.17
2023-06-02,104.621384,452.24353,368.876678,224.99675,369.448456,397.690002,466.316589,321.157196,273.176056,69.790627,204.240005,69099.421875,205.392166,81.879997,312.179993,213.5,39.928745,548.179993,229.690002,95.474586,709.93335,790.840027,65.699997,449.359985,13.33
2023-06-05,104.950813,448.33078,365.708374,223.010239,371.482239,398.220001,468.313324,322.934906,265.781677,68.640007,208.429993,70934.71875,204.07901,82.0,317.48999,213.479996,39.841736,556.710022,232.330002,94.615761,707.533081,791.599976,66.010002,450.160004,13.76
2023-06-06,105.067078,447.424042,375.025787,224.436188,372.543274,394.079987,464.83609,324.791199,258.445526,68.253166,208.009995,70056.53125,205.418427,82.309998,315.720001,215.0,39.841736,555.799988,228.779999,96.323753,702.076233,789.98999,67.110001,443.839996,13.7
2023-06-07,104.950813,444.073029,366.567047,221.535095,367.640686,388.320007,460.209534,321.638428,263.52063,68.630112,201.160004,68477.804688,207.930893,79.650002,307.23999,203.440002,39.339001,528.320007,222.470001,96.777306,695.786621,757.179993,67.459999,435.320007,13.99
2023-06-08,107.159897,445.69931,362.816376,219.351913,375.471191,389.470001,468.371765,327.295715,268.246429,70.227074,200.160004,66099.828125,206.08374,80.940002,310.820007,204.490005,39.648373,535.340027,228.080002,96.439552,705.426697,766.690002,66.739998,437.690002,13.51
2023-06-09,106.539803,445.285339,364.425201,219.853455,377.278931,388.670013,461.53418,329.495758,268.459961,70.236992,201.389999,67500.953125,206.048706,80.139999,312.76001,204.380005,41.53363,534.030029,229.300003,99.199387,701.321838,774.710022,64.300003,438.779999,13.03
2023-06-12,105.125221,447.46344,370.436157,222.420166,378.516937,393.519989,461.855591,329.603821,262.307678,69.245056,208.100006,69079.695313,208.394852,80.730003,313.640015,209.649994,39.638706,546.349976,233.220001,103.310173,715.341248,800.179993,62.299999,446.040009,14.15
2023-06-13,105.599983,449.345917,366.557159,219.696106,383.724152,389.869995,467.514618,332.7565,260.0466,67.995262,213.289993,69503.976563,211.213699,81.959999,315.450012,214.059998,41.785,554.719971,239.0,103.05928,722.296997,801.580017,64.550003,449.980011,14.64
2023-06-14,107.642532,449.858459,369.89328,219.735443,386.209839,392.100006,473.563202,334.632446,267.974792,71.020584,213.550003,69681.585938,208.74501,82.800003,323.070007,217.309998,40.67318,567.309998,236.059998,103.647919,725.177368,795.25,65.050003,446.049988,13.95
2023-06-15,109.305733,454.490631,374.117676,222.420166,392.97934,394.600006,474.878082,342.096893,271.91449,70.633743,221.429993,70026.9375,213.174683,84.07,328.269989,224.309998,40.363808,574.369995,237.770004,101.921135,723.688232,802.109985,63.790001,446.369995,13.4
2023-06-16,108.624886,452.164673,371.640259,225.114761,388.292786,393.799988,465.313354,335.752106,268.945129,70.21714,213.5,70046.671875,211.677704,84.139999,329.359985,222.399994,40.363808,565.47998,235.839996,101.330025,707.219604,799.960022,63.5,441.190002,13.78
2023-06-20,109.101494,449.178375,369.755096,222.715195,384.98172,391.660004,461.466003,334.121765,266.344482,69.760872,211.990005,68892.226563,207.125488,85.309998,327.829987,223.740005,40.363808,559.48999,232.529999,100.758316,705.779419,795.539978,63.169998,435.5,13.07
2023-06-21,108.15802,449.750031,371.255371,223.482269,382.29953,392.190002,462.313416,332.50116,258.998566,68.858223,207.979996,68941.554688,208.097214,87.580002,323.73999,219.830002,38.38187,546.799988,228.009995,98.490814,692.935608,790.5,63.450001,426.339996,13.18
